source_csv,binary_prediction,macro_prediction,detailed_prediction,p_benign,p_malicious,macro_top1,macro_top2,detail_top1,detail_top2,detail_top3,focused_family,focused_prediction,focused_top1_prob,focused_top2
c2_17.csv,malicious,auth_control_repetition,c2_beacon,0.0010136535778353598,0.9989863464221647,auth_control_repetition:0.9983,benign:0.0017,c2_beacon:0.9903,dos_flood:0.0070,benign:0.0023,auth_control_repetition,c2_beacon,1.0,bruteforce:0.0000
c2_17.csv,malicious,auth_control_repetition,c2_beacon,0.0,1.0,auth_control_repetition:1.0000,availability_abuse:0.0000,c2_beacon:1.0000,dos_flood:0.0000,mqtt_abuse:0.0000,auth_control_repetition,c2_beacon,1.0,bruteforce:0.0000
c2_17.csv,malicious,auth_control_repetition,bruteforce,0.00024128696785682537,0.9997587130321431,auth_control_repetition:0.9706,availability_abuse:0.0290,bruteforce:0.8657,c2_beacon:0.1079,dos_flood:0.0194,auth_control_repetition,bruteforce,0.8877888113954084,c2_beacon:0.1122
c2_17.csv,malicious,auth_control_repetition,c2_beacon,0.0,1.0,auth_control_repetition:0.9848,availability_abuse:0.0152,c2_beacon:0.9748,dos_flood:0.0246,benign:0.0006,auth_control_repetition,c2_beacon,1.0,bruteforce:0.0000
c2_17.csv,malicious,auth_control_repetition,bruteforce,0.00010803754280712748,0.9998919624571928,auth_control_repetition:0.9789,availability_abuse:0.0196,bruteforce:0.7317,c2_beacon:0.2347,dos_flood:0.0191,auth_control_repetition,bruteforce,0.7566829177823834,c2_beacon:0.2433
c2_17.csv,malicious,auth_control_repetition,c2_beacon,0.0,1.0,auth_control_repetition:0.9902,availability_abuse:0.0098,c2_beacon:0.9920,dos_flood:0.0080,mqtt_abuse:0.0000,auth_control_repetition,c2_beacon,1.0,bruteforce:0.0000
c2_17.csv,malicious,auth_control_repetition,c2_beacon,0.0,1.0,auth_control_repetition:0.9977,availability_abuse:0.0023,c2_beacon:0.9978,dos_flood:0.0022,mqtt_abuse:0.0000,auth_control_repetition,c2_beacon,1.0,bruteforce:0.0000
c2_17.csv,malicious,auth_control_repetition,bruteforce,0.00010803754280712748,0.9998919624571928,auth_control_repetition:0.9664,availability_abuse:0.0333,bruteforce:0.5542,c2_beacon:0.4139,dos_flood:0.0231,auth_control_repetition,bruteforce,0.5494528588519387,c2_beacon:0.4505
c2_17.csv,malicious,auth_control_repetition,c2_beacon,0.005745244093635562,0.9942547559063645,auth_control_repetition:0.9771,availability_abuse:0.0219,c2_beacon:0.9697,dos_flood:0.0295,slow_dos:0.0005,auth_control_repetition,c2_beacon,0.9988572234762979,bruteforce:0.0011
c2_17.csv,malicious,auth_control_repetition,c2_beacon,0.0,1.0,auth_control_repetition:0.9992,availability_abuse:0.0008,c2_beacon:0.9986,dos_flood:0.0014,mqtt_abuse:0.0000,auth_control_repetition,c2_beacon,1.0,bruteforce:0.0000
c2_17.csv,malicious,auth_control_repetition,bruteforce,0.00034932451066395283,0.9996506754893361,auth_control_repetition:0.9478,availability_abuse:0.0518,bruteforce:0.8010,c2_beacon:0.1569,dos_flood:0.0334,auth_control_repetition,bruteforce,0.8390795660068164,c2_beacon:0.1609
c2_17.csv,malicious,auth_control_repetition,c2_beacon,0.0,1.0,auth_control_repetition:0.9999,availability_abuse:0.0001,c2_beacon:0.9999,dos_flood:0.0001,mqtt_abuse:0.0000,auth_control_repetition,c2_beacon,1.0,bruteforce:0.0000
c2_17.csv,malicious,auth_control_repetition,c2_beacon,0.009281950195029651,0.9907180498049704,auth_control_repetition:0.9671,availability_abuse:0.0305,c2_beacon:0.9662,dos_flood:0.0250,slow_dos:0.0039,auth_control_repetition,c2_beacon,0.9988572234762979,bruteforce:0.0011
