src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,Label,Attack_Type,capture_id,usage,source_csv
172.30.0.11,172.30.0.10,43456,8080,6,2026-05-07 01:41:49,0.001694,455726.09208972845,5312.868949232586,3541.912632821724,1770.956316410862,6,3,566,206,220,66,94.33333333333331,56.31360601330928,74,66,68.66666666666667,3.771236166328253,220,66,85.77777777777777,47.594999218586864,2265.283950617284,120,60,20,1,0.00021175,0.001181,0.0,0.0003805179857772,0.001694,0.001213,0.0,0.0003388,0.0004523478307674,0.001597,0.001216,0.000381,0.0007985,0.0004175,1,0,0,0,2,3,0,1,7,0,0,0.5,85.77777777777777,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,94.33333333333331,68.66666666666667,0,6,3,566,206,0,benign,benign_15,blind,benign_15.csv
172.30.0.14,172.30.0.20,52939,1883,6,2026-05-07 01:41:50,0.000459,2446623.093681917,28322.44008714597,17429.193899782134,10893.246187363837,8,5,781,342,281,54,97.625,70.28857926434422,74,66,68.4,3.2,281,54,86.38461538461539,56.97710533665588,3246.39053254438,160,100,20,3,3.825e-05,0.000241,0.0,6.42457845569134e-05,0.000459,0.000258,0.0,6.557142857142858e-05,8.147717847498707e-05,0.0004219999999999,0.000256,2.4e-05,0.0001054999999999,8.908563296065197e-05,3,1,0,0,1,3,1,4,10,0,0,0.625,86.38461538461539,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,97.625,68.4,0,8,5,781,342,0,benign,benign_15,blind,benign_15.csv
172.30.0.12,172.30.0.10,33574,8080,6,2026-05-07 01:41:50,0.000919,841131.6648531012,9793.253536452668,6528.835690968444,3264.4178454842217,6,3,567,206,221,66,94.5,56.68553607402862,74,66,68.66666666666667,3.771236166328253,221,66,85.88888888888889,47.90834871442774,2295.20987654321,120,60,20,1,0.000114875,0.000573,0.0,0.0001894890745531,0.000919,0.000573,0.0,0.0001838,0.0002173342126771,0.000875,0.000599,0.000276,0.0004375,0.0001615,1,0,0,0,2,3,0,1,7,0,0,0.5,85.88888888888889,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,94.5,68.66666666666667,0,6,3,567,206,0,benign,benign_15,blind,benign_15.csv
172.30.0.11,172.30.0.10,43838,8080,6,2026-05-07 01:41:53,0.003975,194213.8364779874,2264.1509433962265,1509.4339622641508,754.7169811320754,6,3,566,206,220,66,94.33333333333331,56.31360601330928,74,66,68.66666666666667,3.771236166328253,220,66,85.77777777777777,47.594999218586864,2265.283950617284,120,60,20,1,0.000496875,0.003655,0.0,0.001194459023732,0.003975,0.003705,0.0,0.000795,0.0014558638672623,0.003878,0.003684,0.000194,0.001939,0.001745,1,0,0,0,2,3,0,1,7,0,0,0.5,85.77777777777777,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,94.33333333333331,68.66666666666667,0,6,3,566,206,0,benign,benign_15,blind,benign_15.csv
172.30.0.12,172.30.0.10,54384,8080,6,2026-05-07 01:41:54,0.001895,407915.5672823219,4749.34036939314,3166.22691292876,1583.11345646438,6,3,567,206,221,66,94.5,56.68553607402862,74,66,68.66666666666667,3.771236166328253,221,66,85.88888888888889,47.90834871442774,2295.20987654321,120,60,20,1,0.000236875,0.00166,0.0,0.0005389555727284,0.001895,0.001679,0.0,0.000379,0.0006511227226875,0.001838,0.001687,0.000151,0.000919,0.000768,1,0,0,0,2,3,0,1,7,0,0,0.5,85.88888888888889,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,94.5,68.66666666666667,0,6,3,567,206,0,benign,benign_15,blind,benign_15.csv
172.30.0.14,172.30.0.20,48975,1883,6,2026-05-07 01:41:55,0.000451,2487804.8780487804,28824.833702882483,17738.359201773834,11086.474501108649,8,5,780,342,280,54,97.5,69.96248994997248,74,66,68.4,3.2,280,54,86.3076923076923,56.71437833617831,3216.5207100591715,160,100,20,3,3.7583333333333337e-05,0.000186,0.0,5.2406199272817166e-05,0.000451,0.000186,0.0,6.442857142857143e-05,6.097507018178388e-05,0.000413,0.000205,2.5e-05,0.00010325,6.602414331136755e-05,3,1,0,0,1,3,1,4,10,0,0,0.625,86.3076923076923,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,97.5,68.4,0,8,5,780,342,0,benign,benign_15,blind,benign_15.csv
172.30.0.11,172.30.0.10,43850,8080,6,2026-05-07 01:41:57,0.00339,228023.598820059,2654.8672566371683,1769.911504424779,884.9557522123895,6,3,567,206,221,66,94.5,56.68553607402862,74,66,68.66666666666667,3.771236166328253,221,66,85.88888888888889,47.90834871442774,2295.20987654321,120,60,20,1,0.00042375,0.002887,0.0,0.0009368099793981,0.00339,0.00293,0.0,0.000678,0.0011323015499415,0.0033049999999999,0.002921,0.000384,0.0016524999999999,0.0012685,1,0,0,0,2,3,0,1,7,0,0,0.5,85.88888888888889,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,94.5,68.66666666666667,0,6,3,567,206,0,benign,benign_15,blind,benign_15.csv
172.30.0.12,172.30.0.10,54388,8080,6,2026-05-07 01:42:00,0.001281,601873.5362997658,7025.76112412178,4683.840749414519,2341.92037470726,6,3,565,206,219,66,94.16666666666669,55.94168590793651,74,66,68.66666666666667,3.771236166328253,219,66,85.66666666666667,47.28166193732572,2235.555555555555,120,60,20,1,0.000160125,0.001011,0.0,0.0003235998445225,0.001281,0.001049,0.0,0.0002562,0.0003985259840963,0.0012029999999999,0.00104,0.000163,0.0006014999999999,0.0004384999999999,1,0,0,0,2,3,0,1,7,0,0,0.5,85.66666666666667,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,94.16666666666669,68.66666666666667,0,6,3,565,206,0,benign,benign_15,blind,benign_15.csv
172.30.0.11,172.30.0.10,59994,8080,6,2026-05-07 01:42:01,0.00312,247756.41025641025,2884.6153846153848,1923.076923076923,961.5384615384615,6,3,567,206,221,66,94.5,56.68553607402862,74,66,68.66666666666667,3.771236166328253,221,66,85.88888888888889,47.90834871442774,2295.20987654321,120,60,20,1,0.00039,0.002703,0.0,0.0008786663189174,0.00312,0.002733,0.0,0.000624,0.0010593158169309,0.003057,0.002733,0.000324,0.0015285,0.0012045,1,0,0,0,2,3,0,1,7,0,0,0.5,85.88888888888889,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,94.5,68.66666666666667,0,6,3,567,206,0,benign,benign_15,blind,benign_15.csv
172.30.0.14,172.30.0.20,50085,1883,6,2026-05-07 01:42:02,0.00137,682481.7518248176,7299.270072992701,5109.489051094891,2189.78102189781,7,3,725,210,281,66,103.57142857142856,73.18832292275113,74,66,70.0,3.265986323710904,281,66,93.5,63.162093062215725,3989.45,140,60,20,2,0.0001522222222222,0.000498,0.0,0.0002010714509697,0.00137,0.000498,0.0,0.0002283333333333,0.0002131718138549,0.0008,0.000518,0.000282,0.0004,0.000118,2,1,0,0,0,3,1,3,8,0,0,0.4285714285714285,93.5,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,103.57142857142856,70.0,0,7,3,725,210,0,benign,benign_15,blind,benign_15.csv
