modelo,accuracy_groupcv,f1_macro_groupcv,f1_weighted_groupcv,min_recall_groupcv,mean_train_acc,mean_val_acc,mean_gap,recall_benign,recall_bruteforce,recall_c2_beacon,recall_dos_flood,recall_mqtt_abuse,recall_scan,recall_slow_dos,selection_score
rf_regularizado_depth10_leaf3,0.8461051298290057,0.8590728125927668,0.8523814478431926,0.7602339181286549,0.9669161705771212,0.8763937164304321,0.09052245414668914,1.0,0.7602339181286549,0.9927184466019418,0.7621082621082621,0.8883826879271071,1.0,0.805921052631579,2.334279421776732
rf_regularizado_depth12_leaf3,0.8461051298290057,0.8590728125927668,0.8523814478431926,0.7602339181286549,0.9737373637042552,0.8763937164304321,0.09734364727382316,1.0,0.7602339181286549,0.9927184466019418,0.7621082621082621,0.8883826879271071,1.0,0.805921052631579,2.330868825213165
rf_regularizado_depth8_leaf5,0.8461051298290057,0.838329312843444,0.8622782296208602,0.7602339181286549,0.9583380442281766,0.8763937164304321,0.08194432779774452,1.0,0.7602339181286549,0.9927184466019418,0.7621082621082621,0.8883826879271071,1.0,0.805921052631579,2.3178249852018817
extratrees_regularizado_depth10_leaf3,0.8461051298290057,0.8382342348226862,0.8612046781502448,0.7602339181286549,0.9594785170400671,0.8763937164304321,0.08308480060963508,1.0,0.7602339181286549,0.9927184466019418,0.7621082621082621,0.8883826879271071,1.0,0.805921052631579,2.3171596707751787
rf_regularizado_depth6_leaf10,0.8353388220392653,0.8271880499556836,0.8550884022826648,0.7602339181286549,0.9511851939555247,0.8663328718268832,0.08485232212864147,1.0,0.7602339181286549,0.9101941747572816,0.7621082621082621,0.8883826879271071,1.0,0.805921052631579,2.3052297251486724
