src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,Label,Attack_Type,capture_id,usage,source_csv
172.30.0.12,172.30.0.10,34206,8080,6,2026-05-07 00:59:21,0.00253,304743.0830039526,3557.3122529644265,2371.5415019762845,1185.7707509881425,6,3,565,206,219,66,94.16666666666669,55.94168590793651,74,66,68.66666666666667,3.771236166328253,219,66,85.66666666666667,47.28166193732572,2235.555555555555,120,60,20,1,0.00031625,0.001869,0.0,0.0006067917167364,0.00253,0.001926,0.0,0.000506,0.0007322808204507,0.002439,0.001907,0.000532,0.0012195,0.0006875,1,0,0,0,2,3,0,1,7,0,0,0.5,85.66666666666667,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,94.16666666666669,68.66666666666667,0,6,3,565,206,0,benign,benign_14,blind,benign_14.csv
172.30.0.11,172.30.0.10,48646,8080,6,2026-05-07 00:59:21,0.002416,319536.4238410596,3725.165562913907,2483.443708609271,1241.7218543046356,6,3,566,206,220,66,94.33333333333331,56.31360601330928,74,66,68.66666666666667,3.771236166328253,220,66,85.77777777777777,47.594999218586864,2265.283950617284,120,60,20,1,0.000302,0.001716,0.0,0.0005658168873407,0.002416,0.001716,0.0,0.0004831999999999,0.0006564429602029,0.002365,0.001749,0.000616,0.0011825,0.0005665,1,0,0,0,2,3,0,1,7,0,0,0.5,85.77777777777777,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,94.33333333333331,68.66666666666667,0,6,3,566,206,0,benign,benign_14,blind,benign_14.csv
172.30.0.14,172.30.0.20,33229,1883,6,2026-05-07 00:59:25,0.001241,904109.589041096,10475.423045930702,6446.414182111201,4029.0088638195007,8,5,780,342,280,54,97.5,69.96248994997248,74,66,68.4,3.2,280,54,86.3076923076923,56.71437833617831,3216.5207100591715,160,100,20,3,0.0001034166666666,0.00084,0.0,0.0002250746018299,0.001241,0.000863,0.0,0.0001772857142857,0.0002828193336923,0.001185,0.000863,4.8e-05,0.00029625,0.0003292433560453,3,1,0,0,1,3,1,4,10,0,0,0.625,86.3076923076923,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,97.5,68.4,0,8,5,780,342,0,benign,benign_14,blind,benign_14.csv
172.30.0.11,172.30.0.10,48658,8080,6,2026-05-07 00:59:25,0.002541,303423.84887839435,3541.912632821724,2361.275088547816,1180.637544273908,6,3,565,206,219,66,94.16666666666669,55.94168590793651,74,66,68.66666666666667,3.771236166328253,219,66,85.66666666666667,47.28166193732572,2235.555555555555,120,60,20,1,0.000317625,0.00186,0.0,0.0006080417209164,0.002541,0.001898,0.0,0.0005082,0.0007234485192465,0.002472,0.001888,0.000584,0.001236,0.000652,1,0,0,0,2,3,0,1,7,0,0,0.5,85.66666666666667,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,94.16666666666669,68.66666666666667,0,6,3,565,206,0,benign,benign_14,blind,benign_14.csv
172.30.0.12,172.30.0.10,34220,8080,6,2026-05-07 00:59:26,0.000959,806047.9666319082,9384.775808133472,6256.517205422315,3128.258602711157,6,3,567,206,221,66,94.5,56.68553607402862,74,66,68.66666666666667,3.771236166328253,221,66,85.88888888888889,47.90834871442774,2295.20987654321,120,60,20,1,0.000119875,0.000742,0.0,0.0002387621397437,0.000959,0.000762,0.0,0.0001918,0.0002889819371517,0.000916,0.000759,0.000157,0.000458,0.000301,1,0,0,0,2,3,0,1,7,0,0,0.5,85.88888888888889,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,94.5,68.66666666666667,0,6,3,567,206,0,benign,benign_14,blind,benign_14.csv
172.30.0.11,172.30.0.10,48668,8080,6,2026-05-07 00:59:29,0.005639,136903.70633090974,1596.0276644795176,1064.018442986345,532.0092214931725,6,3,566,206,220,66,94.33333333333331,56.31360601330928,74,66,68.66666666666667,3.771236166328253,220,66,85.77777777777777,47.594999218586864,2265.283950617284,120,60,20,1,0.0007048749999999,0.004748,0.0,0.0015377204262722,0.005639,0.004778,0.0,0.0011278,0.001835169245601,0.0051059999999999,0.004769,0.000337,0.0025529999999999,0.002216,1,0,0,0,2,3,0,1,7,0,0,0.5,85.77777777777777,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,94.33333333333331,68.66666666666667,0,6,3,566,206,0,benign,benign_14,blind,benign_14.csv
172.30.0.12,172.30.0.10,34234,8080,6,2026-05-07 00:59:30,0.001799,429127.2929405225,5002.77932184547,3335.1862145636464,1667.5931072818232,6,3,566,206,220,66,94.33333333333331,56.31360601330928,74,66,68.66666666666667,3.771236166328253,220,66,85.77777777777777,47.594999218586864,2265.283950617284,120,60,20,1,0.0002248749999999,0.000965,0.0,0.0003286808625019,0.001799,0.000965,0.0,0.0003598,0.0003644235996748,0.0017469999999999,0.00153,0.000217,0.0008734999999999,0.0006565,1,0,0,0,2,3,0,1,7,0,0,0.5,85.77777777777777,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,94.33333333333331,68.66666666666667,0,6,3,566,206,0,benign,benign_14,blind,benign_14.csv
172.30.0.14,172.30.0.20,37943,1883,6,2026-05-07 00:59:31,0.002654,423134.8907309721,4898.266767143933,3014.318010550113,1883.9487565938205,8,5,781,342,281,54,97.625,70.28857926434422,74,66,68.4,3.2,281,54,86.38461538461539,56.97710533665588,3246.39053254438,160,100,20,3,0.0002211666666666,0.002294,0.0,0.0006259279555632,0.0026539999999999,0.002322,0.0,0.0003791428571428,0.0007940752804491,0.002598,0.002319,4.2e-05,0.0006495,0.0009643926845429,3,1,0,0,1,3,1,4,10,0,0,0.625,86.38461538461539,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,97.625,68.4,0,8,5,781,342,0,benign,benign_14,blind,benign_14.csv
172.30.0.11,172.30.0.10,55920,8080,6,2026-05-07 00:59:33,0.006053,127540.06277878735,1486.866016851148,991.2440112340988,495.62200561704935,6,3,566,206,220,66,94.33333333333331,56.31360601330928,74,66,68.66666666666667,3.771236166328253,220,66,85.77777777777777,47.594999218586864,2265.283950617284,120,60,20,1,0.0007566249999999,0.003583,0.0,0.0013128346180593,0.006053,0.003583,0.0,0.0012106,0.0014952342425185,0.005992,0.003616,0.002376,0.002996,0.0006199999999999,1,0,0,0,2,3,0,1,7,0,0,0.5,85.77777777777777,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,94.33333333333331,68.66666666666667,0,6,3,566,206,0,benign,benign_14,blind,benign_14.csv
172.30.0.12,172.30.0.10,40832,8080,6,2026-05-07 00:59:35,0.012394,62288.20396966274,726.1578182991769,484.1052121994513,242.0526060997257,6,3,566,206,220,66,94.33333333333331,56.31360601330928,74,66,68.66666666666667,3.771236166328253,220,66,85.77777777777777,47.594999218586864,2265.283950617284,120,60,20,1,0.0015492499999999,0.010331,0.0,0.0033639007026813,0.0123939999999999,0.010367,0.0,0.0024787999999999,0.0039940506456478,0.012334,0.010372,0.001962,0.006167,0.0042049999999999,1,0,0,0,2,3,0,1,7,0,0,0.5,85.77777777777777,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,94.33333333333331,68.66666666666667,0,6,3,566,206,0,benign,benign_14,blind,benign_14.csv
