feature,importance
subflow_fwd_byts,0.13697878724965765
totlen_fwd_pkts,0.1236725790479407
pkt_len_mean,0.12316980505905792
fwd_pkt_len_mean,0.11994081532418113
fwd_seg_size_avg,0.1092895756901808
pkt_size_avg,0.0948440622306204
pkt_len_var,0.09152315305758722
pkt_len_std,0.07586575434290183
fwd_byts_b_avg,0.06860857897756109
fwd_pkt_len_std,0.05610688902031131
