src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,Label,Attack_Type,capture_id,usage,source_csv
172.30.0.200,172.30.0.10,33878,8081,6,2026-05-03 18:25:29,0.003344,217703.34928229664,2691.3875598086124,1794.2583732057417,897.1291866028707,6,3,522,206,176,66,87.0,39.96248240537617,74,66,68.66666666666667,3.771236166328253,176,66,80.88888888888889,33.82452904967191,1144.0987654320988,120,60,20,1,0.0004179999999999,0.001499,0.0,0.0005443062097753,0.003344,0.001556,0.0,0.0006688,0.000714640441061,0.002901,0.001524,0.001377,0.0014505,7.35e-05,1,0,0,0,2,3,0,1,7,0,0,0.5,80.88888888888889,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,68.66666666666667,0,6,3,522,206,1,bruteforce,bruteforce_04,test,bruteforce_04.csv
172.30.0.200,172.30.0.10,33884,8081,6,2026-05-03 18:25:29,0.003887,186519.16645227684,2315.4103421661957,1543.6068947774634,771.8034473887317,6,3,519,206,173,66,86.5,38.84906691286162,74,66,68.66666666666667,3.771236166328253,173,66,80.55555555555556,32.88738735311123,1081.5802469135804,120,60,20,1,0.000485875,0.003774,0.0,0.0012428356123699,0.003887,0.003798,0.0,0.0007774,0.0015103512968842,0.003839,0.00379,4.9e-05,0.0019195,0.0018705,1,0,0,0,2,3,0,1,7,0,0,0.5,80.55555555555556,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,68.66666666666667,0,6,3,519,206,1,bruteforce,bruteforce_04,test,bruteforce_04.csv
172.30.0.200,172.30.0.10,33898,8081,6,2026-05-03 18:25:29,0.002074,351012.5361620058,4339.440694310511,2892.9604628736743,1446.4802314368371,6,3,522,206,176,66,87.0,39.96248240537617,74,66,68.66666666666667,3.771236166328253,176,66,80.88888888888889,33.82452904967191,1144.0987654320988,120,60,20,1,0.00025925,0.001899,0.0,0.0006199753523326,0.002074,0.001923,0.0,0.0004148,0.0007544010604446,0.002009,0.001925,8.4e-05,0.0010045,0.0009205,1,0,0,0,2,3,0,1,7,0,0,0.5,80.88888888888889,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,68.66666666666667,0,6,3,522,206,1,bruteforce,bruteforce_04,test,bruteforce_04.csv
172.30.0.200,172.30.0.10,33902,8081,6,2026-05-03 18:25:30,0.002316,314766.8393782384,3886.010362694301,2590.6735751295337,1295.3367875647668,6,3,523,206,177,66,87.16666666666667,40.33367768448044,74,66,68.66666666666667,3.771236166328253,177,66,81.0,34.136978971978955,1165.3333333333333,120,60,20,1,0.0002895,0.001969,0.0,0.0006382113678085,0.002316,0.001996,0.0,0.0004632,0.000770019064699,0.002255,0.002005,0.00025,0.0011275,0.0008774999999999,1,0,0,0,2,3,0,1,7,0,0,0.5,81.0,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.16666666666667,68.66666666666667,0,6,3,523,206,1,bruteforce,bruteforce_04,test,bruteforce_04.csv
172.30.0.200,172.30.0.10,33908,8081,6,2026-05-03 18:25:30,0.001313,557501.9040365575,6854.531607006855,4569.68773800457,2284.843869002285,6,3,526,206,180,66,87.66666666666667,41.44742318756244,74,66,68.66666666666667,3.771236166328253,180,66,81.33333333333333,35.07452383457575,1230.2222222222222,120,60,20,1,0.000164125,0.001111,0.0,0.0003601417906533,0.001313,0.001131,0.0,0.0002626,0.0004366420043926,0.001274,0.001126,0.000148,0.000637,0.000489,1,0,0,0,2,3,0,1,7,0,0,0.5,81.33333333333333,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.66666666666667,68.66666666666667,0,6,3,526,206,1,bruteforce,bruteforce_04,test,bruteforce_04.csv
172.30.0.200,172.30.0.10,33918,8081,6,2026-05-03 18:25:30,0.002128,341635.3383458647,4229.3233082706765,2819.548872180451,1409.7744360902254,6,3,521,206,175,66,86.83333333333333,39.59131498475673,74,66,68.66666666666667,3.771236166328253,175,66,80.77777777777777,33.51211315920054,1123.061728395062,120,60,20,1,0.000266,0.001681,0.0,0.0005379874533852,0.002128,0.001816,0.0,0.0004255999999999,0.0006974905304016,0.001969,0.001835,0.000134,0.0009845,0.0008505,1,0,0,0,2,3,0,1,7,0,0,0.5,80.77777777777777,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.83333333333333,68.66666666666667,0,6,3,521,206,1,bruteforce,bruteforce_04,test,bruteforce_04.csv
172.30.0.200,172.30.0.10,33932,8081,6,2026-05-03 18:25:30,0.000732,995901.6393442624,12295.081967213117,8196.72131147541,4098.360655737705,6,3,523,206,177,66,87.16666666666667,40.33367768448044,74,66,68.66666666666667,3.771236166328253,177,66,81.0,34.136978971978955,1165.3333333333333,120,60,20,1,9.15e-05,0.000633,0.0,0.0002048603182658,0.000732,0.000653,0.0,0.0001464,0.0002535599337434,0.00069,0.000646,4.4e-05,0.000345,0.000301,1,0,0,0,2,3,0,1,7,0,0,0.5,81.0,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.16666666666667,68.66666666666667,0,6,3,523,206,1,bruteforce,bruteforce_04,test,bruteforce_04.csv
172.30.0.200,172.30.0.10,33944,8081,6,2026-05-03 18:25:30,0.00305,238360.6557377049,2950.8196721311474,1967.2131147540983,983.6065573770492,6,3,521,206,175,66,86.83333333333333,39.59131498475673,74,66,68.66666666666667,3.771236166328253,175,66,80.77777777777777,33.51211315920054,1123.061728395062,120,60,20,1,0.00038125,0.002743,0.0,0.0008933067432298,0.00305,0.002785,0.0,0.00061,0.0010882450091776,0.002954,0.002784,0.00017,0.001477,0.001307,1,0,0,0,2,3,0,1,7,0,0,0.5,80.77777777777777,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.83333333333333,68.66666666666667,0,6,3,521,206,1,bruteforce,bruteforce_04,test,bruteforce_04.csv
172.30.0.200,172.30.0.10,33960,8081,6,2026-05-03 18:25:31,0.001081,671600.3700277521,8325.624421831639,5550.416281221092,2775.208140610546,6,3,520,206,174,66,86.66666666666667,39.22017621355394,74,66,68.66666666666667,3.771236166328253,174,66,80.66666666666667,33.19973226130328,1102.2222222222222,120,60,20,1,0.000135125,0.000841,0.0,0.0002696300416774,0.001081,0.000875,0.0,0.0002162,0.0003323789403677,0.001018,0.000861,0.000157,0.000509,0.000352,1,0,0,0,2,3,0,1,7,0,0,0.5,80.66666666666667,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.66666666666667,68.66666666666667,0,6,3,520,206,1,bruteforce,bruteforce_04,test,bruteforce_04.csv
172.30.0.200,172.30.0.10,33970,8081,6,2026-05-03 18:25:31,0.001159,627264.883520276,7765.314926660914,5176.876617773943,2588.4383088869718,6,3,521,206,175,66,86.83333333333333,39.59131498475673,74,66,68.66666666666667,3.771236166328253,175,66,80.77777777777777,33.51211315920054,1123.061728395062,120,60,20,1,0.0001448749999999,0.000736,0.0,0.0002331857829607,0.0011589999999999,0.000909,0.0,0.0002317999999999,0.0003435935971463,0.000958,0.00076,0.000198,0.000479,0.000281,1,0,0,0,2,3,0,1,7,0,0,0.5,80.77777777777777,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.83333333333333,68.66666666666667,0,6,3,521,206,1,bruteforce,bruteforce_04,test,bruteforce_04.csv
