src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,Label,Attack_Type,capture_id,usage,source_csv
172.30.0.14,172.30.0.20,49991,1883,6,2026-05-03 18:21:16,0.00041,2734146.3414634145,31707.31707317073,19512.19512195122,12195.121951219511,8,5,779,342,279,54,97.375,69.63644430181655,74,66,68.4,3.2,279,54,86.23076923076923,56.4516864177527,3186.792899408284,160,100,20,3,3.416666666666667e-05,0.00017,0.0,4.723316866590916e-05,0.00041,0.00017,0.0,5.8571428571428575e-05,5.3534654044585634e-05,0.000366,0.000189,3.8e-05,9.15e-05,6.092823647538144e-05,3,1,0,0,1,3,1,4,10,0,0,0.625,86.23076923076923,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.375,68.4,0,8,5,779,342,0,benign,benign_03,train,benign_03.csv
172.30.0.14,172.30.0.20,41483,1883,6,2026-05-03 18:21:23,0.00087,1290804.5977011495,14942.528735632184,9195.402298850577,5747.126436781609,8,5,781,342,281,54,97.625,70.28857926434422,74,66,68.4,3.2,281,54,86.38461538461539,56.97710533665588,3246.39053254438,160,100,20,3,7.250000000000001e-05,0.000474,0.0,0.0001274830054033,0.00087,0.000492,0.0,0.0001242857142857,0.0001559658518355,0.000821,0.000495,6.3e-05,0.00020525,0.0001700593646348,3,1,0,0,1,3,1,4,10,0,0,0.625,86.38461538461539,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.625,68.4,0,8,5,781,342,0,benign,benign_03,train,benign_03.csv
172.30.0.14,172.30.0.20,38599,1883,6,2026-05-03 18:21:27,0.000623,1800963.0818619584,20866.77367576244,12841.091492776886,8025.682182985554,8,5,780,342,280,54,97.5,69.96248994997248,74,66,68.4,3.2,280,54,86.3076923076923,56.71437833617831,3216.5207100591715,160,100,20,3,5.191666666666666e-05,0.000327,0.0,8.773963218270039e-05,0.000623,0.000346,0.0,8.900000000000001e-05,0.0001094571018383,0.000577,0.000348,3.1e-05,0.00014425,0.0001208994933818,3,1,0,0,1,3,1,4,10,0,0,0.625,86.3076923076923,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.5,68.4,0,8,5,780,342,0,benign,benign_03,train,benign_03.csv
172.30.0.14,172.30.0.20,50741,1883,6,2026-05-03 18:21:32,0.000552,2034420.2898550725,23550.72463768116,14492.753623188406,9057.971014492754,8,5,781,342,281,54,97.625,70.28857926434422,74,66,68.4,3.2,281,54,86.38461538461539,56.97710533665588,3246.39053254438,160,100,20,3,4.6e-05,0.000305,0.0,8.190543327521075e-05,0.000552,0.000318,0.0,7.885714285714286e-05,0.0001012711051321,0.000518,0.000322,2.5e-05,0.0001295,0.0001139747779116,3,1,0,0,1,3,1,4,10,0,0,0.625,86.38461538461539,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.625,68.4,0,8,5,781,342,0,benign,benign_03,train,benign_03.csv
172.30.0.14,172.30.0.20,32969,1883,6,2026-05-03 18:21:37,0.00151,743708.6092715232,8609.271523178808,5298.013245033112,3311.2582781456954,8,5,781,342,281,54,97.625,70.28857926434422,74,66,68.4,3.2,281,54,86.38461538461539,56.97710533665588,3246.39053254438,160,100,20,3,0.0001258333333333,0.000954,0.0,0.0002566654220749,0.0015099999999999,0.001169,0.0,0.0002157142857142,0.00039078189543,0.001242,0.000977,3.9e-05,0.0003105,0.0003859983808256,3,1,0,0,1,3,1,4,10,0,0,0.625,86.38461538461539,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.625,68.4,0,8,5,781,342,0,benign,benign_03,train,benign_03.csv
172.30.0.14,172.30.0.20,60229,1883,6,2026-05-03 18:21:42,0.000796,1410804.0201005023,16331.658291457285,10050.251256281406,6281.407035175879,8,5,781,342,281,54,97.625,70.28857926434422,74,66,68.4,3.2,281,54,86.38461538461539,56.97710533665588,3246.39053254438,160,100,20,3,6.633333333333332e-05,0.000387,0.0,0.0001053014192159,0.000796,0.000409,0.0,0.0001137142857142,0.0001294181641984,0.000741,0.000411,4.1e-05,0.00018525,0.0001371793989635,3,1,0,0,1,3,1,4,10,0,0,0.625,86.38461538461539,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.625,68.4,0,8,5,781,342,0,benign,benign_03,train,benign_03.csv
172.30.0.14,172.30.0.20,33147,1883,6,2026-05-03 18:21:47,0.000368,3051630.434782609,35326.086956521736,21739.130434782608,13586.95652173913,8,5,781,342,281,54,97.625,70.28857926434422,74,66,68.4,3.2,281,54,86.38461538461539,56.97710533665588,3246.39053254438,160,100,20,3,3.066666666666667e-05,0.000134,0.0,3.8410791307767785e-05,0.000368,0.000134,0.0,5.2571428571428565e-05,4.324632814423883e-05,0.000333,0.000149,2.7e-05,8.325e-05,4.343026018803019e-05,3,1,0,0,1,3,1,4,10,0,0,0.625,86.38461538461539,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.625,68.4,0,8,5,781,342,0,benign,benign_03,train,benign_03.csv
172.30.0.14,172.30.0.20,48589,1883,6,2026-05-03 18:21:54,0.001146,815008.7260034903,8726.003490401396,6108.202443280977,2617.801047120419,7,3,724,210,280,66,103.42857142857144,72.84201523621837,74,66,70.0,3.265986323710904,280,66,93.4,62.86525272358332,3952.04,140,60,20,2,0.0001273333333333,0.000454,0.0,0.0001725314786092,0.001146,0.000454,0.0,0.0001909999999999,0.0001821629307332,0.000543,0.000491,5.2e-05,0.0002715,0.0002195,2,1,0,0,0,3,1,3,8,0,0,0.4285714285714285,93.4,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.42857142857144,70.0,0,7,3,724,210,0,benign,benign_03,train,benign_03.csv
172.30.0.14,172.30.0.20,47237,1883,6,2026-05-03 18:21:59,0.000736,1270380.4347826086,13586.95652173913,9510.869565217392,4076.086956521739,7,3,725,210,281,66,103.57142857142856,73.18832292275113,74,66,70.0,3.265986323710904,281,66,93.5,63.162093062215725,3989.45,140,60,20,2,8.177777777777778e-05,0.000453,0.0,0.000135096490437,0.000736,0.000453,0.0,0.0001226666666666,0.000151601084722,0.0005279999999999,0.000483,4.5e-05,0.0002639999999999,0.0002189999999999,2,1,0,0,0,3,1,3,8,0,0,0.4285714285714285,93.5,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.57142857142856,70.0,0,7,3,725,210,0,benign,benign_03,train,benign_03.csv
