src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,Label,Attack_Type,capture_id,usage,source_csv
172.30.0.200,172.30.0.10,46482,8081,6,2026-05-03 18:25:13,0.003429,212306.79498396037,2624.6719160104985,1749.7812773403325,874.8906386701661,6,3,522,206,176,66,87.0,39.96248240537617,74,66,68.66666666666667,3.771236166328253,176,66,80.88888888888889,33.82452904967191,1144.0987654320988,120,60,20,1,0.0004286249999999,0.003189,0.0,0.0010438469640589,0.0034289999999999,0.003221,0.0,0.0006858,0.0012681521044417,0.003336,0.003207,0.000129,0.001668,0.001539,1,0,0,0,2,3,0,1,7,0,0,0.5,80.88888888888889,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,68.66666666666667,0,6,3,522,206,1,bruteforce,bruteforce_03,train,bruteforce_03.csv
172.30.0.200,172.30.0.10,46490,8081,6,2026-05-03 18:25:13,0.001071,676937.4416433241,8403.361344537816,5602.240896358544,2801.120448179272,6,3,519,206,173,66,86.5,38.84906691286162,74,66,68.66666666666667,3.771236166328253,173,66,80.55555555555556,32.88738735311123,1081.5802469135804,120,60,20,1,0.000133875,0.00084,0.0,0.0002699210243293,0.001071,0.000866,0.0,0.0002141999999999,0.0003290850346035,0.001016,0.000861,0.000155,0.000508,0.000353,1,0,0,0,2,3,0,1,7,0,0,0.5,80.55555555555556,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,68.66666666666667,0,6,3,519,206,1,bruteforce,bruteforce_03,train,bruteforce_03.csv
172.30.0.200,172.30.0.10,46506,8081,6,2026-05-03 18:25:14,0.003017,240967.84885647995,2983.0957905203845,1988.7305270135896,994.3652635067948,6,3,521,206,175,66,86.83333333333333,39.59131498475673,74,66,68.66666666666667,3.771236166328253,175,66,80.77777777777777,33.51211315920054,1123.061728395062,120,60,20,1,0.0003771249999999,0.002652,0.0,0.0008622551011011,0.003017,0.002706,0.0,0.0006034,0.0010539008682034,0.002936,0.002689,0.000247,0.001468,0.0012209999999999,1,0,0,0,2,3,0,1,7,0,0,0.5,80.77777777777777,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.83333333333333,68.66666666666667,0,6,3,521,206,1,bruteforce,bruteforce_03,train,bruteforce_03.csv
172.30.0.200,172.30.0.10,46510,8081,6,2026-05-03 18:25:14,0.001188,612794.6127946128,7575.757575757575,5050.50505050505,2525.252525252525,6,3,522,206,176,66,87.0,39.96248240537617,74,66,68.66666666666667,3.771236166328253,176,66,80.88888888888889,33.82452904967191,1144.0987654320988,120,60,20,1,0.0001485,0.000682,0.0,0.0002362911339851,0.001188,0.00071,0.0,0.0002376,0.0002758967922974,0.001134,0.000711,0.000423,0.000567,0.000144,1,0,0,0,2,3,0,1,7,0,0,0.5,80.88888888888889,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,68.66666666666667,0,6,3,522,206,1,bruteforce,bruteforce_03,train,bruteforce_03.csv
172.30.0.200,172.30.0.10,46514,8081,6,2026-05-03 18:25:15,0.000613,1194127.243066884,14681.89233278956,9787.928221859704,4893.964110929853,6,3,526,206,180,66,87.66666666666667,41.44742318756244,74,66,68.66666666666667,3.771236166328253,180,66,81.33333333333333,35.07452383457575,1230.2222222222222,120,60,20,1,7.6625e-05,0.000513,0.0,0.0001651657784621,0.000613,0.000532,0.0,0.0001226,0.0002050283882783,0.0005729999999999,0.000526,4.7e-05,0.0002864999999999,0.0002395,1,0,0,0,2,3,0,1,7,0,0,0.5,81.33333333333333,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.66666666666667,68.66666666666667,0,6,3,526,206,1,bruteforce,bruteforce_03,train,bruteforce_03.csv
172.30.0.200,172.30.0.10,59740,8081,6,2026-05-03 18:25:15,0.00201,361691.5422885572,4477.611940298508,2985.074626865672,1492.5373134328358,6,3,521,206,175,66,86.83333333333333,39.59131498475673,74,66,68.66666666666667,3.771236166328253,175,66,80.77777777777777,33.51211315920054,1123.061728395062,120,60,20,1,0.00025125,0.001884,0.0,0.0006172867546772,0.00201,0.001933,0.0,0.000402,0.0007655766454118,0.001941,0.001897,4.4e-05,0.0009705,0.0009265,1,0,0,0,2,3,0,1,7,0,0,0.5,80.77777777777777,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.83333333333333,68.66666666666667,0,6,3,521,206,1,bruteforce,bruteforce_03,train,bruteforce_03.csv
172.30.0.200,172.30.0.10,59744,8081,6,2026-05-03 18:25:15,0.001347,541202.6726057905,6681.514476614699,4454.342984409799,2227.1714922049,6,3,523,206,177,66,87.16666666666667,40.33367768448044,74,66,68.66666666666667,3.771236166328253,177,66,81.0,34.136978971978955,1165.3333333333333,120,60,20,1,0.000168375,0.000654,0.0,0.0002519850876044,0.0013469999999999,0.000654,0.0,0.0002694,0.0002852757262719,0.0012729999999999,0.000694,0.000579,0.0006364999999999,5.749999999999999e-05,1,0,0,0,2,3,0,1,7,0,0,0.5,81.0,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.16666666666667,68.66666666666667,0,6,3,523,206,1,bruteforce,bruteforce_03,train,bruteforce_03.csv
172.30.0.200,172.30.0.10,59758,8081,6,2026-05-03 18:25:16,0.001602,453807.7403245943,5617.977528089888,3745.3183520599255,1872.6591760299627,6,3,521,206,175,66,86.83333333333333,39.59131498475673,74,66,68.66666666666667,3.771236166328253,175,66,80.77777777777777,33.51211315920054,1123.061728395062,120,60,20,1,0.00020025,0.001376,0.0,0.0004460823214385,0.001602,0.001409,0.0,0.0003204,0.0005460936183476,0.001548,0.001397,0.000151,0.000774,0.000623,1,0,0,0,2,3,0,1,7,0,0,0.5,80.77777777777777,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.83333333333333,68.66666666666667,0,6,3,521,206,1,bruteforce,bruteforce_03,train,bruteforce_03.csv
172.30.0.200,172.30.0.10,59770,8081,6,2026-05-03 18:25:16,0.002452,296084.8287112561,3670.4730831973898,2446.9820554649264,1223.4910277324632,6,3,520,206,174,66,86.66666666666667,39.22017621355394,74,66,68.66666666666667,3.771236166328253,174,66,80.66666666666667,33.19973226130328,1102.2222222222222,120,60,20,1,0.0003065,0.002024,0.0,0.0006561470871687,0.002452,0.002056,0.0,0.0004904,0.0007905050537472,0.002395,0.002056,0.000339,0.0011975,0.0008585,1,0,0,0,2,3,0,1,7,0,0,0.5,80.66666666666667,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.66666666666667,68.66666666666667,0,6,3,520,206,1,bruteforce,bruteforce_03,train,bruteforce_03.csv
172.30.0.200,172.30.0.10,59780,8081,6,2026-05-03 18:25:17,0.00162,449382.7160493828,5555.555555555556,3703.703703703704,1851.851851851852,6,3,522,206,176,66,87.0,39.96248240537617,74,66,68.66666666666667,3.771236166328253,176,66,80.88888888888889,33.82452904967191,1144.0987654320988,120,60,20,1,0.0002025,0.000769,0.0,0.0003214416743361,0.00162,0.000773,0.0,0.000324,0.0003652560745559,0.001567,0.000795,0.000772,0.0007835,1.1500000000000008e-05,1,0,0,0,2,3,0,1,7,0,0,0.5,80.88888888888889,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,68.66666666666667,0,6,3,522,206,1,bruteforce,bruteforce_03,train,bruteforce_03.csv
