modelo,accuracy_groupcv,f1_macro_groupcv,f1_weighted_groupcv,min_recall_groupcv,mean_train_acc,mean_val_acc,mean_gap,recall_benign,recall_bruteforce,recall_c2_beacon,recall_dos_flood,recall_mqtt_abuse,recall_scan,recall_slow_dos,selection_score
rf_regularizado_depth6_leaf10,0.8336246067808458,0.8477741301908168,0.8479215550710445,0.6521739130434783,0.9536186778792505,0.8122199562787011,0.14139872160054934,1.0,0.7602339181286549,0.6521739130434783,0.7621082621082621,0.9954441913439636,1.0,0.805921052631579,2.0814225954774987
extratrees_regularizado_depth10_leaf3,0.8336246067808458,0.8477741301908168,0.8479215550710445,0.6521739130434783,0.9558027742677566,0.8122199562787011,0.14358281798905548,1.0,0.7602339181286549,0.6521739130434783,0.7621082621082621,0.9954441913439636,1.0,0.805921052631579,2.080330547283246
rf_regularizado_depth8_leaf5,0.8336246067808458,0.8477741301908168,0.8479215550710445,0.6521739130434783,0.9583445206935387,0.8122199562787011,0.14612456441483757,1.0,0.7602339181286549,0.6521739130434783,0.7621082621082621,0.9954441913439636,1.0,0.805921052631579,2.0790596740703546
rf_regularizado_depth10_leaf3,0.8336246067808458,0.8477741301908168,0.8479215550710445,0.6521739130434783,0.9661615789538629,0.8122199562787011,0.15394162267516176,1.0,0.7602339181286549,0.6521739130434783,0.7621082621082621,0.9954441913439636,1.0,0.805921052631579,2.0751511449401927
rf_regularizado_depth12_leaf3,0.8336246067808458,0.8477741301908168,0.8479215550710445,0.6521739130434783,0.9738941216146557,0.8122199562787011,0.16167416533595458,1.0,0.7602339181286549,0.6521739130434783,0.7621082621082621,0.9954441913439636,1.0,0.805921052631579,2.0712848736097964
