src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,Label,Attack_Type,capture_id,usage,source_csv
172.30.0.200,172.30.0.10,51498,8080,6,2026-05-06 00:21:52,0.014634,419024.1902419024,1298.3463167965012,751.6741834085008,546.6721333880006,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0008129999999999,0.003551,0.0,0.0011519194609192,0.014634,0.003566,0.0,0.0014634,0.0012155364412472,0.014596,0.003571,0.00059,0.0020851428571428,0.0009213205473777,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,397868.8524590164,0,508.7272727272728,67.0,0,11,8,5596,536,1,dos_flood,flood_02,train,flood_02.csv
172.30.0.200,172.30.0.10,51506,8080,6,2026-05-06 00:21:52,0.011925,514213.8364779874,1593.291404612159,922.4318658280922,670.8595387840671,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0006625,0.00201,0.0,0.0008353385374937,0.011925,0.002029,0.0,0.0011925,0.0008649636119513,0.011891,0.002117,0.000387,0.0016987142857142,0.0005536713089616,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,515067.9117147708,0,508.7272727272728,67.0,0,11,8,5596,536,1,dos_flood,flood_02,train,flood_02.csv
172.30.0.200,172.30.0.10,51520,8080,6,2026-05-06 00:21:52,0.013593,451114.5442507173,1397.778268226293,809.2400500257486,588.5382182005444,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0007551666666666,0.003217,0.0,0.0009633556658311,0.013593,0.003429,0.0,0.0013593,0.0010700303780734,0.013524,0.003403,0.001029,0.001932,0.000746032170888,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,433122.15579548496,0,508.7272727272728,67.0,0,11,8,5596,536,1,dos_flood,flood_02,train,flood_02.csv
172.30.0.200,172.30.0.10,51526,8080,6,2026-05-06 00:21:52,0.010936,560716.8983174836,1737.381126554499,1005.852231163131,731.528895391368,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0006075555555555,0.002163,0.0,0.0007662919535168,0.010936,0.002231,0.0,0.0010936,0.0008141674520637,0.010905,0.002247,0.000574,0.0015578571428571,0.0005196159099542,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,539393.2659184354,0,508.7272727272728,67.0,0,11,8,5596,536,1,dos_flood,flood_02,train,flood_02.csv
172.30.0.200,172.30.0.10,51530,8080,6,2026-05-06 00:21:52,0.013686,448049.1012713722,1388.2799941546104,803.7410492474061,584.5389449072044,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0007603333333333,0.0023,0.0,0.0008630487948095,0.013686,0.002352,0.0,0.0013686,0.0008221596195386,0.013649,0.003257,0.000666,0.0019498571428571,0.0007650216483531,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,500722.0961419434,0,508.7272727272728,67.0,0,11,8,5596,536,1,dos_flood,flood_02,train,flood_02.csv
172.30.0.200,172.30.0.10,51544,8080,6,2026-05-06 00:21:52,0.021064,291112.79908849223,902.0129130269656,522.2180022787695,379.794910748196,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0011702222222222,0.006885,0.0,0.0018167013622238,0.021064,0.006968,0.0,0.0021064,0.0020484830094486,0.0210349999999999,0.006971,0.001258,0.003005,0.0018204340141845,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,263761.3432592512,0,508.7272727272728,67.0,0,11,8,5596,536,1,dos_flood,flood_02,train,flood_02.csv
172.30.0.200,172.30.0.10,51558,8080,6,2026-05-06 00:21:52,0.010707,572709.4424208462,1774.5400205473056,1027.3652750537033,747.1747454936024,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0005948333333333,0.001967,0.0,0.0007506075502181,0.010707,0.001978,0.0,0.0010707,0.0007488277572312,0.010667,0.002066,0.000458,0.0015238571428571,0.0004895331386919,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,586302.6935620244,0,508.7272727272728,67.0,0,11,8,5596,536,1,dos_flood,flood_02,train,flood_02.csv
172.30.0.200,172.30.0.10,51574,8080,6,2026-05-06 00:21:52,0.014183,432348.5863357541,1339.6319537474442,775.576394274836,564.055559472608,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0007879444444444,0.003301,0.0,0.0010095346822627,0.014183,0.003364,0.0,0.0014183,0.001087327462175,0.014151,0.003386,0.00092,0.0020215714285714,0.0007604919192099,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,414871.7948717949,0,508.7272727272728,67.0,0,11,8,5596,536,1,dos_flood,flood_02,train,flood_02.csv
172.30.0.200,172.30.0.10,51586,8080,6,2026-05-06 00:21:52,0.012935,474062.6207962891,1468.8828759180517,850.4058755315036,618.4770003865481,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0007186111111111,0.003054,0.0,0.0009210091167897,0.012935,0.003311,0.0,0.0012935,0.0010048612093219,0.012903,0.00316,0.001125,0.0018432857142857,0.0006049589630204,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,475835.7023821194,0,508.7272727272728,67.0,0,11,8,5596,536,1,dos_flood,flood_02,train,flood_02.csv
172.30.0.200,172.30.0.10,51594,8080,6,2026-05-06 00:21:52,0.012569,487866.97430185374,1511.6556607526454,875.1690667515315,636.4865940011139,11,8,5596,536,875,66,508.7272727272728,401.2403702405128,74,66,67.0,2.6457513110645907,875,66,322.7368421052632,375.1992933032935,140774.50969529085,220,160,20,6,0.0006982777777777,0.002538,0.0,0.000842251269288,0.012569,0.002624,0.0,0.0012568999999999,0.0008631634202165,0.012538,0.002604,0.001398,0.0017911428571428,0.0004139701261034,6,0,0,0,2,3,0,6,17,0,0,0.7272727272727273,322.7368421052632,64240,65160,0,0,0,0,0,0,0,0,4854.0,6.0,0,0,506205.0265929711,0,508.7272727272728,67.0,0,11,8,5596,536,1,dos_flood,flood_02,train,flood_02.csv
